,__Dim0,__Dim1,__Dim2,Identity,_DateTime,Sum of permissions
5337,-5.538355341110042,11.732599708747543,2.2237637256916463,User1334,1659610800,103
5338,-5.538355341110036,11.73259970874754,2.223763725691643,User1334,1659697200,103
5339,-5.538355341110039,11.732599708747543,2.2237637256916494,User1334,1659783600,103
5340,-5.155847429938628,12.208548438597619,2.0830689014100767,User1335,1659524400,105
5341,-5.155847429938629,12.208548438597612,2.083068901410076,User1335,1659610800,105
5342,-5.155847429938633,12.208548438597614,2.0830689014100776,User1335,1659697200,105
5343,-5.15584742993863,12.208548438597617,2.0830689014100785,User1335,1659783600,105
5344,13.689475334070003,3.6343042623760726,4.843911590547279,User1336,1659524400,54
5345,13.689475334070003,3.634304262376075,4.843911590547281,User1336,1659610800,54
5346,13.689475334069995,3.6343042623760726,4.843911590547281,User1336,1659697200,54
5347,13.689475334070014,3.6343042623760775,4.843911590547279,User1336,1659783600,54
5348,18.350901228481387,2.613439188013812,4.028668882524998,User1337,1659524400,69
5349,18.350901228481387,2.6134391880138077,4.0286688825249986,User1337,1659610800,69
5350,18.35090122848138,2.6134391880138055,4.028668882524999,User1337,1659697200,69
5351,18.350901228481394,2.613439188013811,4.028668882524998,User1337,1659783600,69
5352,-4.9521338894494304,11.879158549749675,1.6447218495598412,User1338,1659524400,108
5353,-4.952133889449431,11.879158549749675,1.644721849559841,User1338,1659610800,108
5354,-4.95213388944943,11.879158549749675,1.644721849559839,User1338,1659697200,108
5355,-4.9521338894494304,11.879158549749675,1.6447218495598415,User1338,1659783600,108
5356,-4.792136534264592,11.33471164269618,1.9470448059414776,User1339,1659524400,105
5357,-4.792136534264593,11.334711642696174,1.947044805941476,User1339,1659610800,105
5358,-4.792136534264591,11.33471164269618,1.947044805941479,User1339,1659697200,105
5359,-4.792136534264593,11.33471164269618,1.9470448059414776,User1339,1659783600,105
5360,43.30493527003187,-6.162043905603747,3.7768630403837147,User1340,1659524400,4
5361,43.30493527003187,-6.162043905603748,3.776863040383718,User1340,1659610800,4
5362,43.30493527003186,-6.162043905603755,3.776863040383716,User1340,1659697200,4
5363,43.30493527003189,-6.162043905603751,3.776863040383714,User1340,1659783600,4
5364,43.24642109068643,-6.168483436534307,3.7538101731913027,User1341,1659524400,4
5365,43.24642109068642,-6.168483436534308,3.7538101731913023,User1341,1659610800,4
5366,43.24642109068642,-6.168483436534315,3.7538101731913067,User1341,1659697200,4
5367,43.2464210906864,-6.1684834365343155,3.7538101731913085,User1341,1659783600,4
5368,43.25992846497003,-6.16877967879645,3.748949271037503,User1342,1659524400,4
5369,43.25992846497001,-6.168779678796453,3.748949271037501,User1342,1659610800,4
5370,43.25992846497002,-6.168779678796455,3.748949271037501,User1342,1659697200,4
5371,43.25992846497002,-6.168779678796452,3.7489492710375,User1342,1659783600,4
5372,43.151050634450286,-5.963685834524533,3.757342352362862,User1343,1659524400,4
5373,43.15105063445027,-5.963685834524533,3.75734235236286,User1343,1659610800,4
5374,43.151050634450286,-5.963685834524533,3.757342352362861,User1343,1659697200,4
5375,43.151050634450286,-5.963685834524532,3.757342352362858,User1343,1659783600,4
5376,43.32211336869876,-6.173429841597612,3.7747336303944135,User1344,1659524400,5
5377,43.322113368698744,-6.173429841597611,3.7747336303944117,User1344,1659610800,5
5378,43.322113368698744,-6.173429841597612,3.7747336303944117,User1344,1659697200,5
5379,43.32211336869876,-6.1734298415976125,3.774733630394411,User1344,1659783600,5
5380,43.30493527003185,-6.162043905603752,3.776863040383717,User1345,1659524400,4
5381,43.30493527003187,-6.162043905603747,3.776863040383711,User1345,1659610800,4
5382,43.30493527003187,-6.162043905603752,3.7768630403837147,User1345,1659697200,4
5383,43.30493527003187,-6.162043905603747,3.776863040383716,User1345,1659783600,4
5384,43.30493527003186,-6.162043905603749,3.776863040383715,User1346,1659524400,4
5385,43.30493527003188,-6.162043905603752,3.776863040383712,User1346,1659610800,4
5386,43.30493527003188,-6.162043905603742,3.776863040383709,User1346,1659697200,4
5387,43.30493527003188,-6.162043905603753,3.7768630403837147,User1346,1659783600,4
5388,43.30493527003187,-6.162043905603751,3.776863040383715,User1347,1659524400,4
5389,43.30493527003185,-6.162043905603751,3.776863040383713,User1347,1659610800,4
5390,43.304935270031855,-6.16204390560375,3.776863040383713,User1347,1659697200,4
5391,43.304935270031855,-6.162043905603753,3.7768630403837147,User1347,1659783600,4
5392,43.688578800811186,-6.639865796121229,3.8040339008599204,User1348,1659524400,10
5393,43.68857880081119,-6.639865796121234,3.8040339008599204,User1348,1659610800,10
5394,43.68857880081119,-6.639865796121231,3.8040339008599235,User1348,1659697200,10
5395,43.688578800811186,-6.639865796121231,3.8040339008599218,User1348,1659783600,10
5396,43.25992846497002,-6.168779678796454,3.748949271037499,User1349,1659524400,4
5397,43.25992846497001,-6.1687796787964535,3.7489492710374988,User1349,1659610800,4
5398,43.25992846497002,-6.168779678796451,3.748949271037497,User1349,1659697200,4
5399,43.25992846497003,-6.16877967879645,3.7489492710374988,User1349,1659783600,4
5400,43.30493527003188,-6.162043905603749,3.776863040383712,User1350,1659524400,4
5401,43.304935270031855,-6.162043905603747,3.7768630403837107,User1350,1659610800,4
5402,43.30493527003186,-6.162043905603749,3.77686304038371,User1350,1659697200,4
5403,43.304935270031855,-6.162043905603752,3.776863040383713,User1350,1659783600,4
5404,43.30493527003186,-6.162043905603747,3.776863040383714,User1351,1659524400,4
5405,43.30493527003186,-6.1620439056037535,3.776863040383716,User1351,1659610800,4
5406,43.30493527003188,-6.162043905603746,3.776863040383711,User1351,1659697200,4
5407,43.304935270031855,-6.162043905603756,3.776863040383716,User1351,1659783600,4
5408,43.45583121754288,-6.360280045086457,3.7848174289523553,User1352,1659524400,5
5409,43.45583121754288,-6.36028004508646,3.784817428952361,User1352,1659610800,5
5410,43.45583121754289,-6.360280045086458,3.784817428952354,User1352,1659697200,5
5411,43.45583121754288,-6.360280045086462,3.7848174289523553,User1352,1659783600,5
5412,43.30493527003187,-6.162043905603756,3.7768630403837147,User1353,1659524400,4
5413,43.30493527003187,-6.162043905603748,3.776863040383714,User1353,1659610800,4
5414,43.30493527003186,-6.162043905603752,3.776863040383711,User1353,1659697200,4
5415,43.30493527003186,-6.162043905603747,3.7768630403837107,User1353,1659783600,4
5416,43.77424163804063,-6.7896170391587685,3.800985773824037,User1354,1659524400,12
5417,43.77424163804066,-6.789617039158762,3.800985773824037,User1354,1659610800,12
5418,43.77424163804063,-6.78961703915877,3.8009857738240402,User1354,1659697200,12
5419,43.774241638040635,-6.789617039158771,3.800985773824041,User1354,1659783600,12
5420,43.53525300633638,-6.490182161607017,3.783669830076892,User1355,1659524400,6
5421,43.53525300633639,-6.49018216160701,3.783669830076892,User1355,1659610800,6
5422,43.5352530063364,-6.4901821616070094,3.7836698300768896,User1355,1659697200,6
5423,43.5352530063364,-6.490182161607014,3.783669830076892,User1355,1659783600,6
5424,43.304935270031855,-6.1620439056037535,3.776863040383716,User1356,1659524400,4
5425,43.30493527003187,-6.162043905603752,3.7768630403837147,User1356,1659610800,4
5426,43.30493527003186,-6.162043905603747,3.776863040383713,User1356,1659697200,4
5427,43.30493527003188,-6.162043905603747,3.776863040383712,User1356,1659783600,4
5428,43.246421090686425,-6.168483436534307,3.7538101731913023,User1357,1659524400,4
5429,43.246421090686425,-6.168483436534311,3.7538101731913036,User1357,1659610800,4
5430,43.24642109068642,-6.168483436534313,3.7538101731913076,User1357,1659697200,4
5431,43.24642109068642,-6.168483436534311,3.7538101731913085,User1357,1659783600,4
5432,43.25992846497003,-6.168779678796449,3.748949271037499,User1358,1659524400,4
5433,43.25992846497002,-6.168779678796453,3.7489492710375,User1358,1659610800,4
5434,43.25992846497,-6.168779678796454,3.748949271037501,User1358,1659697200,4
5435,43.25992846497002,-6.168779678796456,3.7489492710375,User1358,1659783600,4
5436,43.30493527003187,-6.16204390560375,3.776863040383711,User1359,1659524400,4
5437,43.30493527003186,-6.162043905603748,3.776863040383712,User1359,1659610800,4
5438,43.30493527003186,-6.16204390560375,3.776863040383716,User1359,1659697200,4
5439,43.30493527003189,-6.162043905603752,3.776863040383712,User1359,1659783600,4
5440,43.30493527003186,-6.162043905603752,3.776863040383715,User1360,1659524400,4
5441,43.30493527003186,-6.162043905603755,3.776863040383712,User1360,1659610800,4
5442,43.30493527003188,-6.162043905603753,3.776863040383714,User1360,1659697200,4
5443,43.30493527003186,-6.162043905603752,3.776863040383714,User1360,1659783600,4
5444,43.41411993220227,-6.36708766327795,3.758102604677008,User1361,1659524400,5
5445,43.414119932202254,-6.367087663277955,3.758102604677009,User1361,1659610800,5
5446,43.414119932202254,-6.36708766327795,3.758102604677005,User1361,1659697200,5
5447,43.414119932202254,-6.367087663277957,3.758102604677007,User1361,1659783600,5
5448,43.45583121754288,-6.36028004508646,3.7848174289523544,User1362,1659524400,5
5449,43.45583121754288,-6.360280045086466,3.7848174289523593,User1362,1659610800,5
5450,43.455831217542865,-6.360280045086461,3.78481742895236,User1362,1659697200,5
5451,43.45583121754288,-6.360280045086456,3.784817428952356,User1362,1659783600,5
5452,43.30493527003188,-6.162043905603751,3.7768630403837147,User1363,1659524400,4
5453,43.30493527003186,-6.162043905603748,3.776863040383711,User1363,1659610800,4
5454,43.30493527003186,-6.162043905603747,3.776863040383712,User1363,1659697200,4
5455,43.30493527003188,-6.162043905603749,3.776863040383715,User1363,1659783600,4
5456,43.30493527003187,-6.162043905603752,3.7768630403837147,User1364,1659524400,4
5457,43.30493527003186,-6.162043905603754,3.776863040383718,User1364,1659610800,4
5458,43.30493527003187,-6.162043905603746,3.776863040383714,User1364,1659697200,4
5459,43.30493527003188,-6.162043905603752,3.776863040383711,User1364,1659783600,4
5460,43.30493527003187,-6.162043905603752,3.776863040383709,User1365,1659524400,4
5461,43.30493527003188,-6.162043905603749,3.776863040383712,User1365,1659610800,4
5462,43.30493527003186,-6.162043905603752,3.776863040383715,User1365,1659697200,4
5463,43.30493527003185,-6.162043905603754,3.7768630403837182,User1365,1659783600,4
5464,43.105314033651254,-7.197486771885103,3.91083819031904,User1366,1659524400,1
5465,43.10531403365125,-7.197486771885102,3.9108381903190383,User1366,1659610800,1
5466,43.105314033651254,-7.197486771885102,3.910838190319038,User1366,1659697200,1
5467,43.10531403365127,-7.197486771885105,3.910838190319046,User1366,1659783600,1
5468,43.10531403365125,-7.1974867718851,3.9108381903190392,User1367,1659524400,1
5469,43.10531403365127,-7.197486771885093,3.910838190319036,User1367,1659610800,1
5470,43.10531403365127,-7.1974867718851,3.9108381903190312,User1367,1659697200,1
5471,43.10531403365125,-7.197486771885102,3.910838190319033,User1367,1659783600,1
5472,43.105314033651254,-7.197486771885098,3.910838190319034,User1368,1659524400,1
5473,43.10531403365127,-7.197486771885105,3.9108381903190383,User1368,1659610800,1
5474,43.105314033651254,-7.1974867718850986,3.910838190319041,User1368,1659697200,1
5475,43.105314033651254,-7.197486771885094,3.910838190319028,User1368,1659783600,1
5476,43.10531403365127,-7.1974867718850986,3.9108381903190423,User1369,1659524400,1
5477,43.10531403365125,-7.197486771885105,3.9108381903190392,User1369,1659610800,1
5478,43.10531403365127,-7.197486771885094,3.910838190319034,User1369,1659697200,1
5479,43.105314033651275,-7.197486771885102,3.910838190319041,User1369,1659783600,1
5480,43.105314033651254,-7.197486771885105,3.910838190319038,User1370,1659524400,1
5481,43.10531403365124,-7.1974867718851065,3.910838190319044,User1370,1659610800,1
5482,43.10531403365125,-7.197486771885102,3.9108381903190383,User1370,1659697200,1
5483,43.105314033651254,-7.197486771885098,3.910838190319033,User1370,1659783600,1
5484,43.105314033651254,-7.197486771885102,3.910838190319036,User1371,1659524400,1
5485,43.10531403365127,-7.1974867718851,3.9108381903190392,User1371,1659610800,1
5486,43.10531403365125,-7.1974867718851,3.910838190319042,User1371,1659697200,1
5487,43.10531403365124,-7.197486771885103,3.9108381903190392,User1371,1659783600,1
5488,43.98203190021453,-7.188268628666961,3.7947468970856746,User1372,1659524400,1
5489,43.98203190021452,-7.188268628666963,3.794746897085685,User1372,1659610800,1
5490,43.98203190021453,-7.188268628666963,3.794746897085679,User1372,1659697200,1
5491,43.98203190021453,-7.1882686286669655,3.7947468970856786,User1372,1659783600,1
5492,43.98203190021453,-7.1882686286669655,3.794746897085686,User1373,1659524400,1
5493,43.98203190021454,-7.188268628666963,3.794746897085677,User1373,1659610800,1
5494,43.98203190021452,-7.188268628666957,3.7947468970856746,User1373,1659697200,1
5495,43.98203190021452,-7.188268628666964,3.794746897085681,User1373,1659783600,1
5496,-5.8550002674099355,11.93656627151093,2.1947823894391525,User1374,1659524400,103
5497,-5.855000267409936,11.93656627151093,2.194782389439153,User1374,1659610800,103
5498,-5.855000267409936,11.93656627151093,2.194782389439154,User1374,1659697200,103
5499,-5.8550002674099355,11.936566271510932,2.194782389439155,User1374,1659783600,103
5500,-5.530459125631639,11.000914529175718,1.9928948463420422,User1375,1659524400,103
5501,-5.530459125631643,11.000914529175716,1.9928948463420426,User1375,1659610800,103
5502,-5.530459125631644,11.00091452917572,1.992894846342039,User1375,1659697200,103
5503,-5.530459125631644,11.000914529175716,1.9928948463420422,User1375,1659783600,103
5504,14.302881873160747,11.840678839079992,-0.0213402410843559,User1376,1659524400,73
5505,14.302881873160743,11.840678839079994,-0.02134024108435834,User1376,1659610800,73
5506,14.302881873160745,11.840678839079994,-0.021340241084360428,User1376,1659697200,73
5507,14.30288187316074,11.84067883907999,-0.02134024108435865,User1376,1659783600,73
5508,-7.504056408064022,11.835258279920163,2.257001961974079,User1377,1659524400,98
5509,-7.504056408064027,11.835258279920165,2.2570019619740807,User1377,1659610800,98
5510,-7.504056408064019,11.835258279920168,2.2570019619740824,User1377,1659697200,98
5511,-7.504056408064023,11.835258279920167,2.257001961974078,User1377,1659783600,98
5512,-5.953504825402008,11.234010778330697,1.9572205203209592,User1378,1659524400,102
5513,-5.953504825402009,11.234010778330697,1.9572205203209578,User1378,1659610800,102
5514,-5.953504825402009,11.234010778330696,1.9572205203209583,User1378,1659697200,102
5515,-5.953504825402011,11.234010778330694,1.9572205203209572,User1378,1659783600,102
5516,-6.6227333633748495,12.08553534162289,2.0353903002561444,User1379,1659524400,101
5517,-6.6227333633748495,12.085535341622888,2.0353903002561418,User1379,1659610800,101
5518,-6.62273336337485,12.085535341622885,2.035390300256143,User1379,1659697200,101
5519,-6.622733363374852,12.085535341622888,2.035390300256144,User1379,1659783600,101
5520,28.986555336787607,5.115424375695724,-0.43208217360335505,User1380,1659524400,132
5521,28.986555336787607,5.115424375695719,-0.4320821736033521,User1380,1659610800,132
5522,28.98655533678761,5.115424375695723,-0.43208217360335593,User1380,1659697200,132
5523,28.986555336787607,5.115424375695721,-0.4320821736033521,User1380,1659783600,132
5524,-5.383847121667504,11.850445334860352,2.0975975320381166,User1381,1659524400,101
5525,-5.383847121667504,11.850445334860357,2.0975975320381166,User1381,1659610800,101
5526,-5.383847121667505,11.850445334860355,2.0975975320381144,User1381,1659697200,101
5527,-5.383847121667499,11.850445334860357,2.0975975320381157,User1381,1659783600,101
5528,-4.98707473866735,10.633199150560833,2.107898597131015,User1382,1659524400,103
5529,-4.98707473866735,10.633199150560833,2.107898597131015,User1382,1659610800,103
5530,-4.98707473866735,10.63319915056083,2.1078985971310154,User1382,1659697200,103
5531,-4.98707473866735,10.63319915056083,2.107898597131013,User1382,1659783600,103
5532,-7.554549902864072,12.161116358663552,1.9850953303620678,User1383,1659524400,99
5533,-7.55454990286407,12.161116358663554,1.9850953303620713,User1383,1659610800,99
5534,-7.554549902864073,12.16111635866355,1.985095330362067,User1383,1659697200,99
5535,-7.554549902864074,12.161116358663548,1.9850953303620695,User1383,1659783600,99
5536,-6.2226822179978,11.098160889996233,1.9737892016329477,User1384,1659524400,103
5537,-6.222682217997803,11.098160889996233,1.9737892016329488,User1384,1659610800,103
5538,-6.222682217997797,11.098160889996231,1.9737892016329461,User1384,1659697200,103
5539,-6.222682217997801,11.098160889996233,1.9737892016329446,User1384,1659783600,103
5540,-4.307731454178742,12.938763234728551,1.453706180758231,User1385,1659524400,112
5541,-4.307731454178743,12.938763234728553,1.4537061807582325,User1385,1659610800,112
5542,-4.307731454178741,12.938763234728551,1.453706180758229,User1385,1659697200,112
5543,-4.307731454178743,12.938763234728551,1.4537061807582285,User1385,1659783600,112
5544,-4.542645195270416,11.21807800082712,1.4045526783059714,User1386,1659524400,108
5545,-4.542645195270419,11.218078000827116,1.4045526783059705,User1386,1659610800,108
5546,-4.542645195270418,11.218078000827118,1.4045526783059687,User1386,1659697200,108
5547,-4.542645195270415,11.218078000827118,1.4045526783059707,User1386,1659783600,108
5548,25.210479959447017,8.044249705119231,-1.353541468392208,User1387,1659524400,106
5549,25.210479959447017,8.044249705119231,-1.3535414683922065,User1387,1659610800,106
5550,25.210479959447017,8.04424970511923,-1.3535414683922036,User1387,1659697200,106
5551,25.210479959447007,8.04424970511923,-1.3535414683922062,User1387,1659783600,106
5552,8.349406895105592,5.955000344169691,2.449536672957752,User1388,1659524400,133
5553,8.349406895105595,5.95500034416969,2.4495366729577523,User1388,1659610800,133
5554,8.349406895105592,5.955000344169692,2.4495366729577523,User1388,1659697200,133
5555,8.349406895105595,5.955000344169691,2.44953667295775,User1388,1659783600,133
5556,-6.730946875354733,11.353793370153513,2.2095269103516757,User1389,1659524400,99
5557,-6.730946875354735,11.353793370153507,2.209526910351676,User1389,1659610800,99
5558,-6.730946875354736,11.353793370153511,2.2095269103516757,User1389,1659697200,99
5559,-6.730946875354731,11.353793370153507,2.209526910351677,User1389,1659783600,99
5560,-7.361108540344632,12.378466869442502,2.127777820731561,User1390,1659524400,100
5561,-7.3611085403446355,12.3784668694425,2.1277778207315623,User1390,1659610800,100
5562,-7.3611085403446355,12.378466869442498,2.127777820731562,User1390,1659697200,100
5563,-7.3611085403446355,12.378466869442496,2.1277778207315614,User1390,1659783600,100
5564,26.279068127924372,7.289468771545551,-1.0657045326109216,User1391,1659524400,114
5565,26.279068127924386,7.289468771545555,-1.0657045326109198,User1391,1659610800,114
5566,26.27906812792438,7.289468771545555,-1.065704532610919,User1391,1659697200,114
5567,26.279068127924386,7.289468771545562,-1.065704532610921,User1391,1659783600,114
5568,-6.17699236881839,12.468081189819125,1.668838886137062,User1392,1659524400,104
5569,-6.17699236881839,12.468081189819129,1.6688388861370618,User1392,1659610800,104
5570,-6.176992368818391,12.468081189819127,1.6688388861370613,User1392,1659697200,104
5571,-6.176992368818391,12.468081189819129,1.6688388861370635,User1392,1659783600,104
5572,-5.573805454980609,10.738835491775157,2.214639384950832,User1393,1659524400,102
5573,-5.573805454980612,10.738835491775154,2.214639384950832,User1393,1659610800,102
5574,-5.5738054549806115,10.738835491775156,2.2146393849508335,User1393,1659697200,102
5575,-5.5738054549806115,10.738835491775154,2.2146393849508317,User1393,1659783600,102
5576,-7.802692856053708,10.665686571919464,2.512021417195297,User1394,1659524400,97
5577,-7.802692856053703,10.665686571919462,2.512021417195298,User1394,1659610800,97
5578,-7.802692856053703,10.665686571919466,2.512021417195299,User1394,1659697200,97
5579,-7.802692856053701,10.66568657191946,2.5120214171953013,User1394,1659783600,97
5580,-6.92836810442967,11.371006952678847,1.9365774435238994,User1395,1659524400,99
5581,-6.928368104429668,11.371006952678844,1.936577443523901,User1395,1659610800,99
5582,-6.928368104429669,11.371006952678847,1.9365774435239014,User1395,1659697200,99
5583,-6.928368104429669,11.371006952678847,1.9365774435238992,User1395,1659783600,99
5584,-6.0389816148983115,11.658070882177952,1.999584611815956,User1396,1659524400,102
5585,-6.038981614898316,11.658070882177949,1.999584611815955,User1396,1659610800,102
5586,-6.038981614898317,11.658070882177949,1.9995846118159546,User1396,1659697200,102
5587,-6.038981614898316,11.658070882177954,1.9995846118159566,User1396,1659783600,102
5588,28.122143422269044,5.907674247080841,-0.85619705742229,User1397,1659524400,130
5589,28.12214342226903,5.907674247080839,-0.8561970574222867,User1397,1659610800,130
5590,28.122143422269037,5.907674247080841,-0.8561970574222888,User1397,1659697200,130
5591,28.12214342226903,5.907674247080838,-0.8561970574222898,User1397,1659783600,130
5592,-8.044665502943058,12.05192626596602,2.2501560664729583,User1398,1659524400,97
5593,-8.044665502943058,12.05192626596602,2.2501560664729587,User1398,1659610800,97
5594,-8.044665502943058,12.051926265966026,2.2501560664729583,User1398,1659697200,97
5595,-8.044665502943058,12.051926265966019,2.2501560664729565,User1398,1659783600,97
5596,-5.827859634755223,11.71970586058854,2.413257843724877,User1399,1659524400,102
5597,-5.827859634755222,11.719705860588537,2.413257843724875,User1399,1659610800,102
5598,-5.827859634755224,11.71970586058854,2.413257843724878,User1399,1659697200,102
5599,-5.827859634755221,11.719705860588537,2.4132578437248755,User1399,1659783600,102
5600,-1.0834535594296364,9.720919140242332,1.3177432437856043,User1400,1659524400,115
5601,-1.0834535594296335,9.720919140242335,1.3177432437856038,User1400,1659610800,115
5602,-1.0834535594296368,9.720919140242334,1.3177432437856047,User1400,1659697200,115
5603,-1.0834535594296386,9.720919140242334,1.317743243785605,User1400,1659783600,115
5604,-7.501972653977611,12.297254403526185,2.159134965058152,User1401,1659524400,99
5605,-7.50197265397761,12.297254403526182,2.1591349650581524,User1401,1659610800,99
5606,-7.501972653977612,12.29725440352618,2.159134965058155,User1401,1659697200,99
5607,-7.501972653977607,12.29725440352618,2.1591349650581533,User1401,1659783600,99
5608,-7.112094265789902,11.258059435357309,2.3213701567054623,User1402,1659524400,98
5609,-7.112094265789901,11.258059435357309,2.3213701567054628,User1402,1659610800,98
5610,-7.112094265789902,11.258059435357309,2.321370156705467,User1402,1659697200,98
5611,-7.112094265789903,11.258059435357307,2.3213701567054685,User1402,1659783600,98
5612,-5.817578809990584,12.1871020494045,1.839353986812387,User1403,1659524400,105
5613,-5.8175788099905805,12.1871020494045,1.8393539868123865,User1403,1659610800,105
5614,-5.817578809990585,12.1871020494045,1.8393539868123883,User1403,1659697200,105
5615,-5.817578809990585,12.187102049404501,1.8393539868123843,User1403,1659783600,105
5616,-6.081493173903069,12.245568586909895,1.8859480327014262,User1404,1659524400,104
5617,-6.081493173903071,12.245568586909894,1.8859480327014277,User1404,1659610800,104
5618,-6.081493173903068,12.245568586909897,1.8859480327014293,User1404,1659697200,104
5619,-6.081493173903069,12.245568586909897,1.8859480327014273,User1404,1659783600,104
5620,-7.532009313992272,11.880955395512471,2.2942500491911524,User1405,1659524400,98
5621,-7.5320093139922735,11.880955395512471,2.29425004919115,User1405,1659610800,98
5622,-7.5320093139922735,11.880955395512471,2.2942500491911515,User1405,1659697200,98
5623,-7.53200931399227,11.880955395512471,2.294250049191152,User1405,1659783600,98
5624,-6.8597318448587155,11.881836620943488,1.7995675547192946,User1406,1659524400,101
5625,-6.859731844858719,11.88183662094349,1.7995675547192944,User1406,1659610800,101
5626,-6.859731844858719,11.88183662094349,1.7995675547192935,User1406,1659697200,101
5627,-6.859731844858716,11.88183662094349,1.7995675547192929,User1406,1659783600,101
5628,-4.826622142345381,11.612756115483934,1.5595830953777634,User1407,1659524400,107
5629,-4.826622142345382,11.612756115483936,1.5595830953777636,User1407,1659610800,107
5630,-4.826622142345384,11.612756115483931,1.5595830953777636,User1407,1659697200,107
5631,-4.8266221423453795,11.612756115483933,1.5595830953777625,User1407,1659783600,107
5632,-6.849446581882121,11.653570077168167,2.416719788543612,User1408,1659524400,98
5633,-6.8494465818821215,11.653570077168164,2.4167197885436127,User1408,1659610800,98
5634,-6.849446581882118,11.653570077168167,2.416719788543612,User1408,1659697200,98
5635,-6.849446581882124,11.653570077168164,2.4167197885436136,User1408,1659783600,98
5636,-6.965277584055676,12.217888935398344,1.7218098680140979,User1409,1659524400,102
5637,-6.965277584055677,12.217888935398346,1.7218098680140923,User1409,1659610800,102
5638,-6.965277584055674,12.217888935398344,1.721809868014095,User1409,1659697200,102
5639,-6.965277584055674,12.217888935398346,1.7218098680140972,User1409,1659783600,102
5640,-7.941041655359373,11.78687027128423,2.139071548931652,User1410,1659524400,97
5641,-7.941041655359376,11.78687027128423,2.139071548931651,User1410,1659610800,97
5642,-7.941041655359377,11.78687027128423,2.139071548931652,User1410,1659697200,97
5643,-7.941041655359376,11.786870271284236,2.139071548931651,User1410,1659783600,97
5644,-7.851372636337073,11.441355049291847,2.6057413084519543,User1411,1659524400,95
5645,-7.851372636337073,11.441355049291845,2.6057413084519587,User1411,1659610800,95
5646,-7.851372636337073,11.441355049291845,2.6057413084519547,User1411,1659697200,95
5647,-7.851372636337073,11.441355049291845,2.6057413084519543,User1411,1659783600,95
5648,-6.697242197559565,12.55467407026175,1.9196369610432826,User1412,1659524400,102
5649,-6.6972421975595635,12.554674070261752,1.9196369610432813,User1412,1659610800,102
5650,-6.6972421975595635,12.554674070261752,1.919636961043281,User1412,1659697200,102
5651,-6.697242197559564,12.554674070261754,1.919636961043281,User1412,1659783600,102
5652,-4.043032090447111,11.873490334028654,1.3147764756252442,User1413,1659524400,110
5653,-4.04303209044711,11.873490334028658,1.3147764756252434,User1413,1659610800,110
5654,-4.043032090447109,11.873490334028658,1.3147764756252445,User1413,1659697200,110
5655,-4.043032090447108,11.873490334028661,1.314776475625244,User1413,1659783600,110
5656,-7.251436062234124,12.540042284917826,1.7545570492593268,User1414,1659524400,102
5657,-7.251436062234119,12.540042284917828,1.7545570492593248,User1414,1659610800,102
5658,-7.251436062234117,12.540042284917826,1.7545570492593263,User1414,1659697200,102
5659,-7.251436062234123,12.540042284917826,1.7545570492593225,User1414,1659783600,102
5660,24.81588962214324,8.060418783491327,-1.5493838075663537,User1415,1659524400,105
5661,24.815889622143242,8.060418783491329,-1.5493838075663529,User1415,1659610800,105
5662,24.815889622143246,8.060418783491329,-1.5493838075663537,User1415,1659697200,105
5663,24.81588962214325,8.060418783491329,-1.549383807566356,User1415,1659783600,105
5664,-7.314042182289016,11.07028602112564,2.5209699042651272,User1416,1659524400,96
5665,-7.31404218228902,11.07028602112564,2.5209699042651295,User1416,1659610800,96
5666,-7.314042182289022,11.070286021125638,2.5209699042651277,User1416,1659697200,96
5667,-7.31404218228902,11.070286021125638,2.5209699042651295,User1416,1659783600,96
5668,-6.313336060431821,12.817164693658405,1.7932153229853116,User1417,1659524400,103
5669,-6.313336060431819,12.817164693658407,1.7932153229853125,User1417,1659610800,103
5670,-6.313336060431822,12.817164693658404,1.793215322985314,User1417,1659697200,103
5671,-6.31333606043182,12.817164693658407,1.7932153229853125,User1417,1659783600,103
5672,-4.5139773393685205,11.537283158279326,1.6006048122023255,User1418,1659524400,108
5673,-4.513977339368519,11.537283158279331,1.6006048122023284,User1418,1659610800,108
5674,-4.513977339368516,11.537283158279331,1.6006048122023258,User1418,1659697200,108
5675,-4.513977339368515,11.537283158279331,1.6006048122023269,User1418,1659783600,108
5676,16.22911513374043,11.03511640039045,-0.30023060796045337,User1419,1659524400,81
5677,16.22911513374043,11.03511640039045,-0.3002306079604521,User1419,1659610800,81
5678,16.229115133740436,11.035116400390454,-0.30023060796045503,User1419,1659697200,81
5679,16.22911513374044,11.035116400390452,-0.3002306079604531,User1419,1659783600,81
5680,-7.44214439006753,11.656698282535867,2.1747363576155365,User1420,1659524400,98
5681,-7.442144390067531,11.656698282535867,2.174736357615539,User1420,1659610800,98
5682,-7.442144390067529,11.656698282535869,2.1747363576155365,User1420,1659697200,98
5683,-7.442144390067529,11.656698282535869,2.174736357615539,User1420,1659783600,98
5684,18.45533445667936,9.75284085077483,-0.2792472479237333,User1421,1659524400,82
5685,18.45533445667937,9.752840850774827,-0.27924724792373556,User1421,1659610800,82
5686,18.455334456679363,9.752840850774824,-0.2792472479237346,User1421,1659697200,82
5687,18.455334456679367,9.752840850774827,-0.2792472479237333,User1421,1659783600,82
5688,-7.8362463821978015,12.15226244803611,2.118105914546378,User1422,1659524400,98
